Setting,Scene,Image,Object,RANSAC Iterations,ICP Iterations,RANSAC: Fitness,ICP: Fitness,RANSAC: Inlier RMSE,ICP: Inlier RMSE,RANSAC: Transformation,ICP: Transformation
single_object,90,20,12,6,30,0.8281955272876488,0.8168598686910136,0.001987866783779594,0.0016964756970546857,"[[ 0.69492373 -0.02896714 -0.71849977 -0.03233108]
 [ 0.2667797   0.93826496  0.22019866  0.0706721 ]
 [ 0.66776463 -0.34470243  0.65975043 -0.40313319]
 [ 0.          0.          0.          1.        ]]","[[ 0.07001886  0.24333125 -0.96741266 -0.033817  ]
 [ 0.34901097  0.90252472  0.25227065  0.06892197]
 [ 0.93449917 -0.35530134 -0.02173152 -0.40481949]
 [ 0.          0.          0.          1.        ]]"
single_object,90,21,12,9,30,0.9202913418137054,0.9775851456709068,0.0018805073085226924,0.001914872915934581,"[[ 0.50229828 -0.17839346 -0.84609232 -0.03147419]
 [ 0.76958385  0.53836843  0.34336588  0.06949093]
 [ 0.39425516 -0.82361108  0.40771026 -0.40739992]
 [ 0.          0.          0.          1.        ]]","[[-0.15509017 -0.5386181  -0.82815311 -0.03368514]
 [ 0.90776084  0.25304286 -0.3345737   0.07028017]
 [ 0.38976568 -0.80365406  0.44969196 -0.40812746]
 [ 0.          0.          0.          1.        ]]"
single_object,90,22,12,18,30,0.9553754616331556,0.980201066885515,0.0018043145762792207,0.0015716996077232421,"[[-0.29523052 -0.95541662  0.00424423 -0.03178045]
 [ 0.55800204 -0.17602908 -0.81095467  0.06619134]
 [ 0.77554668 -0.23705028  0.58509359 -0.41105748]
 [ 0.          0.          0.          1.        ]]","[[-0.28113803 -0.93317333  0.22393959 -0.03090686]
 [ 0.27598631 -0.30211244 -0.91244706  0.06805712]
 [ 0.9191262  -0.19471931  0.34247836 -0.41171614]
 [ 0.          0.          0.          1.        ]]"
single_object,90,23,12,8,30,0.9729175215428806,0.9554780467788264,0.001980851414808239,0.0016044136210803446,"[[-0.37332597 -0.91531555  0.15107999 -0.03190812]
 [ 0.37421781 -0.29759952 -0.87829127  0.06944078]
 [ 0.84887499 -0.27135212  0.45362901 -0.41419773]
 [ 0.          0.          0.          1.        ]]","[[-0.24469027 -0.45711358  0.85508704 -0.03149089]
 [-0.20689357 -0.83696973 -0.50663273  0.06917636]
 [ 0.94727067 -0.30088011  0.11022449 -0.41558212]
 [ 0.          0.          0.          1.        ]]"
single_object,90,24,12,12,30,0.9195988920804268,0.9543239638900287,0.0018047748247308074,0.0015469656590817202,"[[-0.41580266 -0.79631596  0.43930518 -0.03202167]
 [ 0.33396005 -0.58298807 -0.7406724   0.06861054]
 [ 0.84591893 -0.16126317  0.50834571 -0.41814109]
 [ 0.          0.          0.          1.        ]]","[[-0.30301153 -0.53267609  0.79021528 -0.03231719]
 [-0.14867829 -0.79262111 -0.59130918  0.06827218]
 [ 0.94131758 -0.29666136  0.16097597 -0.41916923]
 [ 0.          0.          0.          1.        ]]"
single_object,90,25,12,13,30,0.9160853508411982,0.8974405006155108,0.0020093511074927243,0.0018336459017415368,"[[ 0.5746869  -0.37338997 -0.72822723 -0.03555287]
 [ 0.67438684  0.72017648  0.16293624  0.06736804]
 [ 0.46361337 -0.58474418  0.66568527 -0.42338841]
 [ 0.          0.          0.          1.        ]]","[[ 0.42899838  0.49746528 -0.75398189 -0.03840463]
 [ 0.48892922  0.57397383  0.65688832  0.06716125]
 [ 0.759545   -0.6504478   0.00300853 -0.42272508]
 [ 0.          0.          0.          1.        ]]"
single_object,90,26,12,25,30,0.8346070988920804,0.9912802626179729,0.0018745361279957574,0.0017121338314592355,"[[-0.4588455  -0.28464493  0.84168763 -0.03445516]
 [-0.36560178 -0.80290061 -0.47083538  0.06804422]
 [ 0.80981242 -0.52376319  0.26434063 -0.42432387]
 [ 0.          0.          0.          1.        ]]","[[-0.24428588 -0.48159763  0.84165797 -0.03514801]
 [-0.19546345 -0.82568339 -0.52918898  0.06522044]
 [ 0.94979916 -0.29378676  0.10756806 -0.42613154]
 [ 0.          0.          0.          1.        ]]"
single_object,90,27,12,21,30,0.8536879359868691,0.9499128026261797,0.0018505541876942318,0.0017502334290206468,"[[ 0.67294023 -0.05667658 -0.73752235 -0.03779948]
 [ 0.36170915  0.89493491  0.26126231  0.06330638]
 [ 0.64522705 -0.4425825   0.62273814 -0.4289381 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.42558401  0.21076723 -0.88003149 -0.04047569]
 [ 0.69664205  0.54437532  0.46727441  0.06483625]
 [ 0.57755356 -0.81193145  0.08484811 -0.42922357]
 [ 0.          0.          0.          1.        ]]"
single_object,90,28,12,7,30,0.9480406237176857,0.8460709889208042,0.0017434272185849304,0.001557367467223176,"[[ 0.53014306 -0.08884947 -0.84324024 -0.03972287]
 [ 0.6911094   0.62144395  0.36901925  0.06047612]
 [ 0.49123939 -0.77840426  0.3908589  -0.43437101]
 [ 0.          0.          0.          1.        ]]","[[-0.16113299 -0.34428822 -0.92493339 -0.04083017]
 [ 0.37008213  0.84771769 -0.38001834  0.05904783]
 [ 0.91491824 -0.40353481 -0.00918037 -0.43379716]
 [ 0.          0.          0.          1.        ]]"
single_object,90,29,12,44,30,0.9650441116126385,0.9428857201477227,0.0021118676737938292,0.0018340782527790868,"[[ 0.970524    0.07787987 -0.2280743  -0.04094809]
 [ 0.18764579  0.34966914  0.91788918  0.05992622]
 [ 0.15123563 -0.93363067  0.32474846 -0.43824492]
 [ 0.          0.          0.          1.        ]]","[[ 0.70367951  0.70814214 -0.05805052 -0.04361704]
 [ 0.08911785 -0.00690857  0.99599713  0.05964513]
 [ 0.70490649 -0.70603611 -0.06796952 -0.43741379]
 [ 0.          0.          0.          1.        ]]"
single_object,90,30,12,20,30,0.8961581862946245,0.9019542470250308,0.0017554290035165115,0.0015152262883379674,"[[-0.7255845  -0.66581689 -0.17382464 -0.04628018]
 [ 0.04260609  0.20865058 -0.97706175  0.05240261]
 [ 0.68681283 -0.71634685 -0.12302577 -0.44137491]
 [ 0.          0.          0.          1.        ]]","[[-0.74052892 -0.53006281 -0.41309847 -0.0463499 ]
 [ 0.21918386  0.39058748 -0.89409164  0.05223906]
 [ 0.63527581 -0.75264523 -0.17306011 -0.44118057]
 [ 0.          0.          0.          1.        ]]"
single_object,90,31,12,24,19,0.9536828067295856,0.9946142798522773,0.00243807277007522,0.0018101589325643652,"[[-0.17263425 -0.77561755 -0.60713659 -0.03750942]
 [ 0.95693136  0.01399698 -0.28997666  0.06201981]
 [ 0.23340906 -0.63104794  0.73979639 -0.44150197]
 [ 0.          0.          0.          1.        ]]","[[-0.23130302 -0.87857471 -0.41785811 -0.03719879]
 [ 0.65432542  0.17736456 -0.73511907  0.05940185]
 [ 0.71997025 -0.44345045  0.5338488  -0.43771803]
 [ 0.          0.          0.          1.        ]]"
single_object,90,32,12,29,30,0.9416546983996718,0.8655621665982766,0.002106678883588763,0.0016987821676114597,"[[ 0.0213946  -0.84809381 -0.52941398 -0.03449501]
 [ 0.60486495  0.4326081  -0.66857208  0.06274222]
 [ 0.79604062 -0.30592012  0.5222377  -0.43221567]
 [ 0.          0.          0.          1.        ]]","[[-0.46698965 -0.41774485 -0.77936506 -0.03557655]
 [ 0.35452119  0.71898591 -0.59780764  0.06276178]
 [ 0.81008357 -0.55547142 -0.18765958 -0.43353308]
 [ 0.          0.          0.          1.        ]]"
single_object,90,33,12,31,30,0.9608894132129667,0.9670701682396389,0.0017157986515423914,0.001507653694998463,"[[-0.37006827 -0.57239065  0.73172292 -0.02920515]
 [-0.10397783 -0.75717304 -0.64488572  0.06811003]
 [ 0.92316742 -0.31473471  0.22068978 -0.42994971]
 [ 0.          0.          0.          1.        ]]","[[-0.25750521  0.09493955  0.96160155 -0.03068198]
 [-0.43932241 -0.89786129 -0.02899877  0.06728758]
 [ 0.86063168 -0.42992044  0.27291303 -0.42891886]
 [ 0.          0.          0.          1.        ]]"
single_object,90,34,12,14,30,0.9720711940910957,0.8855662700041034,0.002278529818469663,0.001840457504286599,"[[ 0.79969941  0.57094394  0.18575218 -0.0268707 ]
 [-0.15878765 -0.09724487  0.98251205  0.07024805]
 [ 0.57902274 -0.81520945  0.01289218 -0.42567123]
 [ 0.          0.          0.          1.        ]]","[[ 0.48216915  0.86461288 -0.14127092 -0.03111934]
 [-0.14919647  0.2399372   0.95925521  0.06970546]
 [ 0.86328056 -0.44144615  0.2446875  -0.42474362]
 [ 0.          0.          0.          1.        ]]"
single_object,90,35,12,26,30,0.9445014361920394,0.9702246614690193,0.00202354637719117,0.001609801710941195,"[[-0.49469726 -0.36815496  0.78723347 -0.02572958]
 [-0.26665489 -0.79784501 -0.54068337  0.07228428]
 [ 0.82714557 -0.47739424  0.29652142 -0.42022871]
 [ 0.          0.          0.          1.        ]]","[[-0.3997104  -0.221754    0.88941372 -0.02725448]
 [-0.26682864 -0.90012885 -0.34434071  0.07108698]
 [ 0.87694588 -0.37495761  0.30062055 -0.4206868 ]
 [ 0.          0.          0.          1.        ]]"
single_object,90,36,12,27,30,0.8911571604431678,0.9841505949938449,0.0019240842708491144,0.0017410113670664144,"[[-0.2686135  -0.96302337  0.02080324 -0.02587467]
 [ 0.73975574 -0.22007411 -0.63586857  0.07012651]
 [ 0.61693454 -0.15541357  0.77151694 -0.4167916 ]
 [ 0.          0.          0.          1.        ]]","[[-0.2506991  -0.83393307 -0.49163563 -0.02692811]
 [ 0.70727544  0.18897739 -0.68121142  0.07069036]
 [ 0.66099275 -0.5185009   0.54244392 -0.41637752]
 [ 0.          0.          0.          1.        ]]"
single_object,90,37,12,5,30,0.8679985638079606,0.979636848584325,0.0019007737511834418,0.0018463322488653392,"[[-0.02981423 -0.99862367 -0.04314958 -0.02355123]
 [ 0.88484846 -0.00628908 -0.4658365   0.07400514]
 [ 0.46492398 -0.0520694   0.88381812 -0.41299163]
 [ 0.          0.          0.          1.        ]]","[[-0.16735765 -0.91921294 -0.35642529 -0.02448645]
 [ 0.70016775  0.1437031  -0.69936725  0.07169923]
 [ 0.69408684 -0.36660195  0.61955344 -0.41252588]
 [ 0.          0.          0.          1.        ]]"
single_object,90,38,12,5,30,0.870870947886746,0.8443783340172343,0.0018812428598847467,0.0016329513775363179,"[[ 0.65938611 -0.17318052 -0.73158627 -0.02314533]
 [ 0.46209425  0.86094896  0.21268706  0.0726958 ]
 [ 0.59302518 -0.4783047   0.64772351 -0.40940716]
 [ 0.          0.          0.          1.        ]]","[[-0.09597869 -0.11524604 -0.98868925 -0.02567347]
 [ 0.43676083  0.88767214 -0.14587033  0.0714303 ]
 [ 0.89444288 -0.44582118 -0.03486265 -0.40935267]
 [ 0.          0.          0.          1.        ]]"
single_object,90,39,12,7,30,0.9368331965531391,0.9219839967172754,0.0018767589467288347,0.001629002325196289,"[[ 0.70985276 -0.1165946  -0.69463282 -0.023734  ]
 [ 0.49876506  0.77955796  0.37884404  0.07440407]
 [ 0.49733538 -0.61538207  0.61152468 -0.40267215]
 [ 0.          0.          0.          1.        ]]","[[ 0.31462158  0.06334174 -0.94710141 -0.02469458]
 [ 0.57579995  0.78049571  0.24347661  0.07350507]
 [ 0.75463083 -0.62194394  0.20908862 -0.40488758]
 [ 0.          0.          0.          1.        ]]"
single_object,90,40,12,5,30,0.9148030365203118,0.952708247845712,0.0017848227097606024,0.0016111399835554323,"[[ 0.70479462 -0.17346381 -0.68787706 -0.02129697]
 [ 0.49210207  0.81796686  0.29793586  0.0741537 ]
 [ 0.51097954 -0.54848932  0.66186054 -0.40013327]
 [ 0.          0.          0.          1.        ]]","[[ 0.25502004 -0.35379442 -0.89988571 -0.02302676]
 [ 0.67647918  0.73025721 -0.09539564  0.07307523]
 [ 0.69089847 -0.58442614  0.42556478 -0.40064093]
 [ 0.          0.          0.          1.        ]]"
single_object,90,41,12,5,30,0.8954400902749282,0.943885925318014,0.00222002885675679,0.0016463877061733106,"[[ 0.80024862 -0.22883473 -0.55428947 -0.0188799 ]
 [ 0.52989753  0.70256644  0.47498316  0.07176844]
 [ 0.28073254 -0.67382124  0.68348678 -0.39721757]
 [ 0.          0.          0.          1.        ]]","[[ 0.4946516  -0.10183509 -0.86310452 -0.02249527]
 [ 0.6478597   0.70518184  0.28809092  0.07407446]
 [ 0.57930787 -0.70167527  0.41479418 -0.39645449]
 [ 0.          0.          0.          1.        ]]"
single_object,90,42,12,13,30,0.5779390644234714,0.8513541239228559,0.002552445845000336,0.0018798787367205732,"[[ 0.78219924  0.48444313 -0.39176423 -0.02544687]
 [-0.48564383  0.86798602  0.10368386  0.07642551]
 [ 0.39027481  0.10915644  0.91420482 -0.39168232]
 [ 0.          0.          0.          1.        ]]","[[ 0.28058719  0.46611151 -0.83905357 -0.02420363]
 [ 0.5246002   0.65757681  0.54072855  0.07403957]
 [ 0.80378197 -0.59188918 -0.06001457 -0.39328953]
 [ 0.          0.          0.          1.        ]]"
single_object,90,43,12,3,30,0.8731021748050882,0.8461222814936398,0.00211314570589372,0.001684560253334654,"[[ 0.76640156 -0.25759518 -0.58844997 -0.01991367]
 [ 0.52035904  0.78608641  0.33360849  0.07147487]
 [ 0.37663659 -0.56188333  0.73649984 -0.38693792]
 [ 0.          0.          0.          1.        ]]","[[ 0.69155908  0.42605062 -0.58328973 -0.02171647]
 [ 0.13722476  0.71532318  0.68518765  0.07274811]
 [ 0.70916529 -0.55388953  0.43622354 -0.38892987]
 [ 0.          0.          0.          1.        ]]"
single_object,90,44,12,13,30,0.8508411981945014,0.9442706196142798,0.0023348849869302504,0.0017330288836741514,"[[-0.27043891 -0.48142986  0.83371943 -0.01771784]
 [-0.0821782  -0.85128436 -0.51822937  0.07147487]
 [ 0.9592234  -0.20866295  0.19065738 -0.38903712]
 [ 0.          0.          0.          1.        ]]","[[-0.28710982 -0.87059249  0.39954558 -0.01893588]
 [ 0.1588949  -0.45461294 -0.87640144  0.07208239]
 [ 0.9446271  -0.1881377   0.26885655 -0.38615188]
 [ 0.          0.          0.          1.        ]]"
single_object,90,45,12,18,30,0.8943372999589659,0.8999538366844481,0.0018602625325810818,0.00181822593374454,"[[-0.41021356 -0.90046376  0.14453321 -0.01972845]
 [ 0.63076444 -0.39459521 -0.6681548   0.07230197]
 [ 0.6586813  -0.18291975  0.72984883 -0.38157803]
 [ 0.          0.          0.          1.        ]]","[[ 0.0250132  -0.89305459 -0.44925253 -0.01930426]
 [ 0.44865327  0.41162197 -0.79327019  0.06955529]
 [ 0.8933558  -0.1817164   0.41096785 -0.38249329]
 [ 0.          0.          0.          1.        ]]"
single_object,90,46,12,15,30,0.7490254411161263,0.8216557242511284,0.0021274622458204344,0.0018464793861578852,"[[-0.0850726   0.36796865 -0.92593829 -0.01112334]
 [ 0.91504826  0.39658522  0.07353124  0.07418721]
 [ 0.39427064 -0.84102273 -0.37044761 -0.3757215 ]
 [ 0.          0.          0.          1.        ]]","[[-0.03216671  0.10672029 -0.99376863 -0.01259921]
 [ 0.68807382  0.72352077  0.05542666  0.07421287]
 [ 0.72492739 -0.68200328 -0.09670472 -0.37556586]
 [ 0.          0.          0.          1.        ]]"
single_object,90,47,12,12,30,0.7848020106688551,0.904082888797702,0.0019266895954443927,0.0017357509559987052,"[[ 0.19406103  0.97055964 -0.14266848 -0.0090313 ]
 [-0.63713346  0.23528309  0.73396378  0.07706944]
 [ 0.7459231  -0.05153491  0.6640353  -0.37923867]
 [ 0.          0.          0.          1.        ]]","[[ 0.56922105  0.81288653  0.12329999 -0.01003459]
 [-0.40277459  0.14495963  0.90374738  0.07629102]
 [ 0.71677055 -0.56409414  0.40992411 -0.37875959]
 [ 0.          0.          0.          1.        ]]"
single_object,90,48,12,11,30,0.8792829298317604,0.9459889208042676,0.00216802263493685,0.001678091701660753,"[[-0.07869168 -0.99627867 -0.03516307 -0.00939207]
 [ 0.55949002 -0.0149431  -0.82870237  0.07797533]
 [ 0.82509305 -0.08488537  0.55858387 -0.38232091]
 [ 0.          0.          0.          1.        ]]","[[-0.27278437 -0.90978841 -0.3128478  -0.00966848]
 [ 0.56635937  0.11100676 -0.81664837  0.07453242]
 [ 0.77770544 -0.39995319  0.48498628 -0.38297766]
 [ 0.          0.          0.          1.        ]]"
