Setting,Scene,Image,Object,RANSAC Iterations,ICP Iterations,RANSAC: Fitness,ICP: Fitness,RANSAC: Inlier RMSE,ICP: Inlier RMSE,RANSAC: Transformation,ICP: Transformation
full_scene,90,135,64,0,30,0.10088212509683385,0.673395949578572,0.0029881763581230355,0.0018066150919009113,"[[ 1.          0.          0.          0.01421176]
 [ 0.          1.          0.          0.00235721]
 [ 0.          0.          1.         -0.44083997]
 [ 0.          0.          0.          1.        ]]","[[ 9.85917486e-01  1.22117719e-01 -1.14253988e-01 -6.13633644e-04]
 [ 5.66311097e-03  6.58432625e-01  7.52618368e-01 -4.46764905e-02]
 [ 1.67136592e-01 -7.42666642e-01  6.48468672e-01 -4.53905648e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
full_scene,90,138,64,7,30,0.7705189580142725,0.9278663710780062,0.0024613068633922573,0.0014021178780273143,"[[ 0.92421403  0.03451215  0.38031215 -0.0159607 ]
 [-0.3182224   0.62013875  0.71705121 -0.08258494]
 [-0.21109933 -0.78373264  0.58412347 -0.41461573]
 [ 0.          0.          0.          1.        ]]","[[ 0.9857791   0.0118343   0.16762912 -0.01505642]
 [-0.13575057  0.64405066  0.75284164 -0.08023134]
 [-0.09905229 -0.7648913   0.63649819 -0.41766549]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,139,64,3,30,0.23803454960213338,0.9128798831925004,0.002557573718502781,0.001610374199081971,"[[ 0.30226776 -0.19566274 -0.93292566 -0.03244064]
 [ 0.78560506  0.60543685  0.12755748 -0.0854965 ]
 [ 0.53986933 -0.77146764  0.33671768 -0.42292481]
 [ 0.          0.          0.          1.        ]]","[[ 0.99246331  0.05941263  0.10717613 -0.01762282]
 [-0.12119611  0.60517169  0.78681556 -0.08140442]
 [-0.01811317 -0.7938749   0.60781128 -0.41457107]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,141,64,22,30,0.8942449458979933,0.9021344500016064,0.0023667016214017037,0.0015277695186567976,"[[ 0.96728964  0.03867837  0.25070845 -0.0156862 ]
 [-0.23039756  0.54750691  0.80445829 -0.08692068]
 [-0.10614948 -0.83590679  0.53850917 -0.40210893]
 [ 0.          0.          0.          1.        ]]","[[ 0.98467815  0.01311517  0.17388771 -0.01522519]
 [-0.15384918  0.53477438  0.83087111 -0.08394559]
 [-0.08209367 -0.84489311  0.5285984  -0.40898656]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,163,64,23,30,0.865835591302268,0.9336139283661586,0.0021384145979292694,0.0014306026930046717,"[[ 0.94329613  0.12848021  0.30608047 -0.03457256]
 [-0.31796525  0.61455016  0.72195997 -0.07915568]
 [-0.09534423 -0.77834499  0.62055503 -0.41053338]
 [ 0.          0.          0.          1.        ]]","[[ 0.9439971   0.02120857  0.32927142 -0.03339676]
 [-0.26423606  0.64624884  0.71592021 -0.07637434]
 [-0.19760763 -0.76283198  0.6156611  -0.41471368]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,164,64,4,30,0.2529639189058936,0.5041000431959275,0.0028460220297186873,0.0025466645118158602,"[[-0.68468066  0.20426737 -0.69963364 -0.0221964 ]
 [ 0.4464127   0.87632686 -0.18101639 -0.06695023]
 [ 0.57613201 -0.43626376 -0.69119161 -0.39947123]
 [ 0.          0.          0.          1.        ]]","[[-0.92907069  0.03802482 -0.36794262 -0.01733515]
 [ 0.21341246  0.86755875 -0.44921815 -0.06115699]
 [ 0.3021304  -0.49587895 -0.81413837 -0.40321408]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,169,64,10,28,0.846351015104295,0.9291622489013598,0.0018268704121334816,0.0014484696587946106,"[[ 0.88030395 -0.04059347  0.47267021 -0.05164075]
 [-0.33487232  0.65257339  0.67971207 -0.06964268]
 [-0.33604387 -0.75663739  0.56086931 -0.4069571 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.86269731  0.02023176  0.50531578 -0.04895313]
 [-0.41023617  0.61230932  0.67585767 -0.06900198]
 [-0.29573577 -0.7903594   0.5365374  -0.40988051]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,176,64,2,30,0.08796618579960659,0.48336956793362823,0.0034813429462265946,0.002451405031613582,"[[-0.47316423  0.04644706 -0.87974899 -0.07055354]
 [ 0.57944809  0.7686094  -0.27107103 -0.03582601]
 [ 0.66359289 -0.63802999 -0.39059213 -0.38925801]
 [ 0.          0.          0.          1.        ]]","[[-0.82154843 -0.00124585 -0.57013737 -0.04657256]
 [ 0.41298538  0.68812046 -0.59660146 -0.0356163 ]
 [ 0.39306647 -0.7255954  -0.56480977 -0.39504357]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,182,64,1,30,0.16305927123829517,0.30750502465023793,0.002883517719242548,0.002716146464100974,"[[-0.29992247 -0.01474914 -0.95384956 -0.05478472]
 [ 0.9417388  -0.16413687 -0.29357643 -0.04350226]
 [-0.15223188 -0.9863273   0.06311817 -0.37385948]
 [ 0.          0.          0.          1.        ]]","[[-0.37156861  0.33591187 -0.86550562 -0.03958432]
 [ 0.89624972 -0.1134454  -0.42879666 -0.05982056]
 [-0.24222552 -0.93503655 -0.25890817 -0.38834332]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,194,64,2,30,0.16783938254813133,0.9048725720140369,0.002928645952146895,0.0015669444072474623,"[[ 0.17600648 -0.51185728  0.8408471  -0.0710995 ]
 [-0.65273349  0.57870797  0.48891316 -0.06823623]
 [-0.73685868 -0.63490095 -0.23225003 -0.41836706]
 [ 0.          0.          0.          1.        ]]","[[ 0.76389948  0.01628834  0.64512966 -0.06125358]
 [-0.47639742  0.68858196  0.54671783 -0.05783541]
 [-0.43531952 -0.72497557  0.53376712 -0.41179021]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,195,64,17,30,0.8224790178459869,0.8997104801887769,0.0018579026077527455,0.0014460101505394092,"[[ 0.77805098 -0.05622875  0.62567963 -0.064313  ]
 [-0.37783689  0.75381095  0.53759495 -0.05719477]
 [-0.50187246 -0.65468112  0.56525805 -0.41062534]
 [ 0.          0.          0.          1.        ]]","[[ 0.76524656  0.01930912  0.64344764 -0.06189886]
 [-0.45357329  0.72546472  0.51766033 -0.05946891]
 [-0.45680299 -0.68798844  0.56391748 -0.41132294]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,198,64,12,30,0.7862122883488804,0.8888615195684691,0.0019870732018734006,0.0015108347712406728,"[[ 0.53563242 -0.02530627  0.84407198 -0.07362737]
 [-0.57219584  0.72422853  0.38481808 -0.05478967]
 [-0.62103932 -0.68909552  0.37344014 -0.39877413]
 [ 0.          0.          0.          1.        ]]","[[ 0.62362988  0.02062725  0.78144756 -0.07210157]
 [-0.59406827  0.66226024  0.45661172 -0.05043381]
 [-0.508103   -0.74898991  0.42525927 -0.40219252]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,244,64,5,30,0.32630417786726357,0.5610008603486375,0.0027533893212329445,0.002289810523907604,"[[ 0.05364367  0.05668132  0.99695014 -0.07888703]
 [-0.96135298 -0.26706408  0.06691212  0.01727274]
 [ 0.27004224 -0.9620104   0.04016446 -0.38157493]
 [ 0.          0.          0.          1.        ]]","[[ 0.14765619  0.00990155  0.98898919 -0.08012715]
 [-0.98894846  0.01498956  0.14750004  0.00831887]
 [-0.01336403 -0.99983862  0.01200543 -0.38924957]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,247,64,6,30,0.372184678654429,0.4407305466605264,0.0024040028314554437,0.001951512285723511,"[[ 0.91990646  0.24302004  0.30775538 -0.09571067]
 [-0.34571133  0.13217869  0.92898464  0.01036796]
 [ 0.18508318 -0.96097349  0.20560681 -0.3787992 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.97656568  0.19452705 -0.0920799  -0.09803637]
 [ 0.01882546  0.34899352  0.93693603  0.00881042]
 [ 0.21439469 -0.91671301  0.33715303 -0.37587045]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,248,64,9,30,0.7143499726901781,0.7046719429956554,0.0022619671974656824,0.0017627978517395276,"[[ 2.08926413e-01  4.36238196e-04  9.77931267e-01 -8.25210791e-02]
 [-8.59380634e-01  4.77320051e-01  1.83386189e-01 -4.25652848e-03]
 [-4.66706203e-01 -8.78729411e-01  1.00099661e-01 -3.85097464e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]","[[ 0.06659584  0.00171317  0.99777856 -0.08259132]
 [-0.84667276  0.52920098  0.05560179 -0.00959241]
 [-0.52793014 -0.84849478  0.03669308 -0.38073432]
 [ 0.          0.          0.          1.        ]]"
full_scene,90,252,64,5,30,0.4612146980390477,0.6749131619061899,0.002728741095561791,0.001906269576338771,"[[-0.0230319  -0.05191535  0.99838586 -0.08245003]
 [-0.56941445  0.82151815  0.02958246 -0.00523199]
 [-0.82172789 -0.56781399 -0.04848248 -0.3861498 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.11799318  0.00492932  0.99300217 -0.08371022]
 [-0.73348846  0.67451528  0.08380821 -0.01703022]
 [-0.66938202 -0.73824443  0.0832038  -0.38425784]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,5,64,17,30,0.5483490944919838,0.7056358190626126,0.00259549219006836,0.0017172932751364231,"[[ 0.54581563 -0.13988371  0.82614638  0.12872437]
 [-0.681586    0.49936418  0.53486067 -0.08805466]
 [-0.4873662  -0.85502513  0.177218   -0.40611938]
 [ 0.          0.          0.          1.        ]]","[[ 0.60048187  0.02438375  0.79926651  0.13818339]
 [-0.7330648   0.41607252  0.53805172 -0.08516398]
 [-0.31943312 -0.90900445  0.26771887 -0.41689873]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,6,64,18,30,0.6501415469853884,0.7039900899260672,0.0024979310909262874,0.001634765876938039,"[[ 0.59536132  0.01605075  0.80329775  0.13533352]
 [-0.72892249  0.43133794  0.53161977 -0.09211344]
 [-0.3379599  -0.90204764  0.26850168 -0.42023653]
 [ 0.          0.          0.          1.        ]]","[[ 0.59615057  0.01912777  0.80264477  0.13666174]
 [-0.71927472  0.45690105  0.52334053 -0.08756788]
 [-0.3567189  -0.88931185  0.28613994 -0.42146748]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,7,64,29,25,0.6484386992670972,0.7065782756614153,0.002603045730619812,0.0016522141272862065,"[[ 0.63715322 -0.10045391  0.7641628   0.12722486]
 [-0.62663854  0.50972717  0.5894933  -0.08857614]
 [-0.44873145 -0.85445142  0.26182601 -0.42384341]
 [ 0.          0.          0.          1.        ]]","[[ 0.57379411  0.01617805  0.81883978  0.13524883]
 [-0.71395721  0.49974838  0.49042498 -0.0891231 ]
 [-0.40127973 -0.86601953  0.29830311 -0.42657722]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,9,64,29,30,0.6796647139251533,0.7393679114947576,0.002225917142584501,0.0016567258102014423,"[[ 0.53924234 -0.09056654  0.83726662  0.12822119]
 [-0.63425792  0.61036872  0.47451755 -0.09076209]
 [-0.55401677 -0.78692295  0.27169412 -0.43339809]
 [ 0.          0.          0.          1.        ]]","[[ 0.55351158  0.03748193  0.83199762  0.13197726]
 [-0.69799344  0.56586153  0.43886888 -0.09291413]
 [-0.45434579 -0.82364788  0.33937304 -0.4326253 ]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,10,64,7,28,0.5926695440152221,0.7183661229691667,0.0022659363661223083,0.0017443149558979338,"[[ 0.57174615 -0.11633395  0.81214084  0.12395277]
 [-0.42384753  0.8056831   0.41379706 -0.09101114]
 [-0.7024668  -0.58081077  0.41133836 -0.42393388]
 [ 0.          0.          0.          1.        ]]","[[ 0.54503338  0.03502876  0.83768228  0.13176924]
 [-0.68018038  0.60263496  0.41735567 -0.09261788]
 [-0.49019718 -0.79724782  0.35228205 -0.43859616]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,11,64,24,30,0.7308501029919428,0.7211649334747018,0.0020633195883330156,0.001670321938122181,"[[ 0.57227828  0.0396186   0.81910191  0.13087122]
 [-0.64517497  0.63831329  0.41988737 -0.08564131]
 [-0.50620829 -0.76875647  0.39085376 -0.44827573]
 [ 0.          0.          0.          1.        ]]","[[ 0.53897341  0.0273755   0.84187781  0.13097321]
 [-0.6523596   0.64583415  0.39664241 -0.09250583]
 [-0.53285515 -0.76298679  0.3659461  -0.44360834]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,12,64,7,30,0.38736751166468536,0.6780011352318122,0.0028887531881571366,0.0016976017403651704,"[[ 0.61471637  0.17420856  0.76926924  0.14344163]
 [-0.72872431  0.49862349  0.46939909 -0.09183142]
 [-0.30180238 -0.84913249  0.43346203 -0.46619937]
 [ 0.          0.          0.          1.        ]]","[[ 0.52869739  0.00925395  0.84875994  0.13115215]
 [-0.62573065  0.67989947  0.3823583  -0.0891157 ]
 [-0.57353311 -0.73324694  0.36525155 -0.45162149]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,13,64,16,30,0.6021655082304307,0.7173058592955137,0.002378978472207042,0.0017049713047286674,"[[ 0.58923473  0.15383958  0.79318082  0.13580683]
 [-0.65713115  0.66242213  0.35968816 -0.08412439]
 [-0.47008625 -0.73316458  0.49141491 -0.46007192]
 [ 0.          0.          0.          1.        ]]","[[ 0.53752253  0.03819472  0.84238394  0.12928056]
 [-0.60854622  0.70909912  0.35615999 -0.09351948]
 [-0.58373027 -0.70407358  0.40440001 -0.450673  ]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,14,64,13,30,0.6494525540930819,0.734216529403575,0.0026543497167228125,0.0016687969683919326,"[[ 0.63351042  0.05010589  0.77211006  0.1260618 ]
 [-0.590193    0.67658797  0.44034186 -0.09609212]
 [-0.50033665 -0.73465511  0.45819767 -0.45324009]
 [ 0.          0.          0.          1.        ]]","[[ 0.51674367  0.04624162  0.85489045  0.12850789]
 [-0.59654882  0.73567694  0.32079424 -0.09243787]
 [-0.61408915 -0.67575228  0.40774179 -0.45494157]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,19,64,2,30,0.2731803269324823,0.46405277756953295,0.0027582525184249233,0.0019958106611096737,"[[-0.21846854 -0.68212888  0.69783357  0.08931139]
 [ 0.67830278  0.40795525  0.61112834 -0.09564226]
 [-0.70155316  0.60685477  0.37356453 -0.42494545]
 [ 0.          0.          0.          1.        ]]","[[-0.42034322 -0.41044076  0.809228    0.10539909]
 [ 0.86284845 -0.45672971  0.21654219 -0.11174865]
 [ 0.28072073  0.78926317  0.54613141 -0.44044651]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,21,64,3,30,0.29899435597014123,0.5467569140258247,0.0027527963137059836,0.0019487470494214665,"[[-0.6043728  -0.19869522  0.77152689  0.10645879]
 [ 0.74671305 -0.47889796  0.46160196 -0.09446261]
 [ 0.27776455  0.85508886  0.43780121 -0.46092713]
 [ 0.          0.          0.          1.        ]]","[[-0.63661686 -0.29181169  0.71383815  0.11322731]
 [ 0.72162463 -0.55187822  0.41795733 -0.09948624]
 [ 0.27198689  0.78120188  0.56191348 -0.45051425]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,24,64,11,30,0.32368743284104257,0.6180123447534798,0.003265548041157699,0.0020689792256688285,"[[-0.99385198 -0.08451533  0.07152207  0.10308643]
 [ 0.10838488 -0.61078409  0.784344   -0.08455113]
 [-0.02260455  0.78727375  0.61618916 -0.43990225]
 [ 0.          0.          0.          1.        ]]","[[-0.87054641 -0.25144167  0.42299649  0.11478173]
 [ 0.49064117 -0.50934787  0.7069908  -0.09248241]
 [ 0.03768541  0.82300779  0.5667786  -0.4423282 ]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,25,64,9,30,0.28952695104580556,0.5937655068024661,0.003109334399931492,0.002039178352932001,"[[-0.98048562 -0.0103603   0.19631763  0.10679234]
 [ 0.18193149 -0.42620491  0.8861435  -0.09800384]
 [ 0.07449083  0.90456732  0.41977265 -0.43886157]
 [ 0.          0.          0.          1.        ]]","[[-0.89017341 -0.23202871  0.39211475  0.11749745]
 [ 0.45520956 -0.48952187  0.74374229 -0.09065329]
 [ 0.01937918  0.840554    0.54138104 -0.43996841]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,26,64,9,30,0.4189969263063198,0.42710776491419716,0.0026882220454972267,0.0024839231570371436,"[[ 0.50291497 -0.2327027   0.83242176  0.109491  ]
 [-0.53039512  0.67734183  0.50979315 -0.09493661]
 [-0.68246432 -0.69789505  0.21722097 -0.40892614]
 [ 0.          0.          0.          1.        ]]","[[ 0.42657763 -0.14895759  0.89210042  0.11875639]
 [-0.66764583  0.61353351  0.42169383 -0.0979006 ]
 [-0.610148   -0.77549228  0.16226876 -0.4226878 ]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,28,64,22,30,0.4026395924589192,0.4451143978095024,0.002910035792191413,0.0023001334731087746,"[[ 0.77354684 -0.2969876   0.55984252  0.12041217]
 [-0.41020616  0.43872897  0.79952973 -0.0884387 ]
 [-0.48306955 -0.84812455  0.21755126 -0.41249389]
 [ 0.          0.          0.          1.        ]]","[[ 0.5489033  -0.19200588  0.81353483  0.12188395]
 [-0.66671427  0.48647275  0.56465596 -0.08636198]
 [-0.50417979 -0.85233679  0.13901343 -0.41722317]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,31,64,10,30,0.24913340401757825,0.5309029376800574,0.0033384776982228184,0.002502489699822326,"[[-0.85301417 -0.22772459  0.46958315  0.11837337]
 [ 0.50729446 -0.15051192  0.84852725 -0.10232118]
 [-0.12255265  0.9620227   0.24391222 -0.40934119]
 [ 0.          0.          0.          1.        ]]","[[-0.81580779 -0.25219858  0.52043591  0.11923273]
 [ 0.57350233 -0.23684437  0.78421924 -0.09573215]
 [-0.07451666  0.93824337  0.33785596 -0.40991824]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,33,64,1,30,0.19301439745251125,0.30284272041525206,0.0030170346860593435,0.0023498235558936276,"[[ 0.96893018 -0.01635069 -0.24679337  0.11954925]
 [-0.24656089  0.01499989 -0.96901121 -0.10003604]
 [ 0.01954587  0.9997538   0.01050241 -0.36055556]
 [ 0.          0.          0.          1.        ]]","[[ 0.96058644 -0.07191823  0.26851714  0.11588345]
 [ 0.2526295  -0.17717297 -0.95120349 -0.08733636]
 [ 0.11598285  0.98154853 -0.15202128 -0.37692119]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,35,64,6,30,0.1972947211720733,0.39184418050899794,0.002935407121431049,0.002520833287885435,"[[-0.745154   -0.04857878 -0.66512075  0.10024397]
 [ 0.45006624  0.69934375 -0.55530055 -0.08859876]
 [ 0.49212386 -0.71313282 -0.49925512 -0.42641645]
 [ 0.          0.          0.          1.        ]]","[[-0.98462952 -0.12332573 -0.12367486  0.10478844]
 [ 0.04586579  0.50067513 -0.86441931 -0.08047993]
 [ 0.16852607 -0.85680521 -0.48732308 -0.43443755]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,40,64,8,30,0.2678183200711126,0.44165515370253355,0.002899874168257911,0.0020993120285823924,"[[ 0.1469804  -0.196544   -0.96941592  0.0744308 ]
 [ 0.82505851  0.56494875  0.01055289 -0.12110795]
 [ 0.5455962  -0.80137592  0.2451967  -0.45486158]
 [ 0.          0.          0.          1.        ]]","[[-0.05326518  0.02009133 -0.99837826  0.07972889]
 [ 0.80436239  0.59333107 -0.03097393 -0.12319277]
 [ 0.59174654 -0.80470776 -0.0477646  -0.44770244]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,41,64,4,30,0.28359375836697975,0.39386118042689,0.002638471318439522,0.0018510990611950602,"[[ 0.48814343 -0.13098909  0.86287766  0.08555874]
 [-0.53316504  0.73798949  0.41365028 -0.09288306]
 [-0.69097832 -0.66197686  0.29040592 -0.46692043]
 [ 0.          0.          0.          1.        ]]","[[ 0.65183245 -0.0941052   0.75250161  0.09382094]
 [-0.58310896  0.57222813  0.57666187 -0.11547735]
 [-0.48486947 -0.81467735  0.31812328 -0.45704998]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,52,64,3,30,0.11919934028038084,0.30603065125892925,0.0026185680078755296,0.0022885729432265637,"[[-0.22672097  0.55896163 -0.79759607  0.06844635]
 [ 0.96650584  0.23024291 -0.11337843 -0.10338277]
 [ 0.12026665 -0.79658653 -0.59244058 -0.40997508]
 [ 0.          0.          0.          1.        ]]","[[-0.91665292 -0.01371828 -0.39944867  0.09001363]
 [ 0.31349706  0.59526025 -0.7398546  -0.11378274]
 [ 0.24792545 -0.80341586 -0.5413464  -0.43635584]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,53,64,1,30,0.16242739692773428,0.372184678654429,0.002844034826768789,0.0019794079213818322,"[[-0.83595575  0.47927854  0.26733885  0.08285081]
 [ 0.18569407 -0.21137443  0.95960334 -0.1542619 ]
 [ 0.51642588  0.85182917  0.08770049 -0.37281748]
 [ 0.          0.          0.          1.        ]]","[[-0.64009957 -0.26256999  0.72203153  0.06796012]
 [ 0.74739026 -0.43052786  0.50601736 -0.14929475]
 [ 0.17798972  0.86354083  0.47182295 -0.40240115]
 [ 0.          0.          0.          1.        ]]"
full_scene,91,54,64,2,30,0.22893841545914415,0.3257865407201939,0.0028248893175578643,0.002110678552568591,"[[-0.61387588 -0.19978037 -0.76370427  0.05789532]
 [-0.6071711  -0.49876651  0.61852666 -0.14084977]
 [-0.5044796   0.84339776  0.18487986 -0.42008187]
 [ 0.          0.          0.          1.        ]]","[[-0.12011167  0.18504062 -0.97536309  0.05588429]
 [-0.94230848 -0.33046764  0.0533466  -0.14153728]
 [-0.31245465  0.92550047  0.21405836 -0.43173237]
 [ 0.          0.          0.          1.        ]]"
