Setting,Scene,Image,Object,RANSAC Iterations,ICP Iterations,RANSAC: Fitness,ICP: Fitness,RANSAC: Inlier RMSE,ICP: Inlier RMSE,RANSAC: Transformation,ICP: Transformation
single_object,90,0,64,58,30,0.4794747946408491,0.5555281862351358,0.0029018828849301757,0.002230839194459878,"[[-0.99621046  0.04024797  0.07710267  0.00646192]
 [ 0.05905635 -0.33778683  0.93936809 -0.08392881]
 [ 0.06385193  0.94036172  0.33412988 -0.43587986]
 [ 0.          0.          0.          1.        ]]","[[-0.91054915 -0.08224468  0.40513708  0.01461105]
 [ 0.4069839  -0.35034005  0.84357925 -0.08106126]
 [ 0.07255584  0.93300464  0.3524741  -0.43809723]
 [ 0.          0.          0.          1.        ]]"
single_object,90,1,64,47,30,0.09350668822893128,0.11920291019173994,0.002963509163590244,0.002889627232522402,"[[ 0.9796326  -0.13331007  0.15016124  0.10531331]
 [-0.12143661  0.2022368   0.97177849  0.03350481]
 [-0.15991598 -0.97022096  0.18192904 -0.40064898]
 [ 0.          0.          0.          1.        ]]","[[ 0.91342268  0.14325024  0.38097031  0.08915529]
 [-0.40108105  0.15758592  0.9023861   0.03304674]
 [ 0.06923147 -0.9770599   0.20139751 -0.39876268]
 [ 0.          0.          0.          1.        ]]"
single_object,90,2,64,47,30,0.13527465113041243,0.2223305095334483,0.0028549689325202496,0.002467260534074245,"[[ 0.97092061  0.20428922  0.12481618  0.10167365]
 [-0.2228677   0.58090366  0.78286712  0.03502711]
 [ 0.08742514 -0.78791932  0.6095408  -0.43764895]
 [ 0.          0.          0.          1.        ]]","[[ 0.96953107 -0.0676638  -0.23543814  0.0993603 ]
 [ 0.24465865  0.31577542  0.91674862  0.06533598]
 [ 0.01231488 -0.94641825  0.32270861 -0.48295413]
 [ 0.          0.          0.          1.        ]]"
single_object,90,3,64,62,30,0.1879379834998697,0.22196280866346088,0.0030963260910022382,0.003051894753780598,"[[-0.47901647  0.30952848  0.82142275  0.13736249]
 [-0.30620292 -0.93590969  0.1741058  -0.02086425]
 [ 0.82266821 -0.1681225   0.54309468 -0.46147333]
 [ 0.          0.          0.          1.        ]]","[[-0.25807127  0.2679873   0.92821443  0.13227534]
 [-0.36722846 -0.91585789  0.16231935 -0.01894816]
 [ 0.89361204 -0.2989768   0.33476917 -0.45949695]
 [ 0.          0.          0.          1.        ]]"
single_object,90,4,64,55,30,0.1726302035920448,0.3527857803290744,0.003101097963014049,0.0025680414840242877,"[[-0.81385316 -0.52169424  0.255887    0.06723381]
 [ 0.47274193 -0.33840672  0.81363134  0.0207296 ]
 [-0.33787291  0.78314495  0.52204012 -0.36462746]
 [ 0.          0.          0.          1.        ]]","[[-8.08539786e-01 -2.25470214e-01 -5.43531598e-01  8.02344920e-02]
 [-2.59591109e-01 -6.92270889e-01  6.73330137e-01  9.00824243e-04]
 [-5.28086992e-01  6.85510174e-01  5.01198493e-01 -3.80145901e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
single_object,90,5,64,31,30,0.20007211220945384,0.3811094570521814,0.002841487096947284,0.0023075214182486075,"[[ 0.593668   -0.03674888  0.80387053  0.10295788]
 [-0.71852597  0.42557686  0.55009523  0.01000692]
 [-0.36232408 -0.90417579  0.22624634 -0.40798185]
 [ 0.          0.          0.          1.        ]]","[[ 0.97760508 -0.15097109 -0.14661524  0.10207205]
 [ 0.17503687  0.19652894  0.96474788  0.02244636]
 [-0.1168349  -0.9688055   0.2185532  -0.40096352]
 [ 0.          0.          0.          1.        ]]"
single_object,90,6,64,10,30,0.18173704746911135,0.41677644144095904,0.002887610161537619,0.0021640785056540753,"[[-0.88505926  0.46348813 -0.04299847  0.07911967]
 [-0.28995014 -0.47668877  0.82987754  0.01430125]
 [ 0.3641415   0.74695821  0.55628626 -0.38596506]
 [ 0.          0.          0.          1.        ]]","[[-0.59715868  0.21692369 -0.77223418  0.08355478]
 [-0.77363785 -0.41004465  0.48306093  0.00216054]
 [-0.21186314  0.88589361  0.4126821  -0.38876693]
 [ 0.          0.          0.          1.        ]]"
single_object,90,7,64,9,30,0.08660961948314823,0.1074579018202978,0.0030666486695008753,0.0029084718459267372,"[[ 0.33946751 -0.16285856  0.92641184  0.16937931]
 [-0.81279717  0.44491343  0.37604894 -0.08934237]
 [-0.47341586 -0.88064132  0.01866267 -0.62395695]
 [ 0.          0.          0.          1.        ]]","[[ 0.13671248 -0.16573437  0.97664826  0.16835994]
 [-0.85243787  0.48255835  0.2012141  -0.08863196]
 [-0.50463786 -0.86004044 -0.07530651 -0.62194332]
 [ 0.          0.          0.          1.        ]]"
single_object,90,8,64,10,30,0.2865425051495971,0.38123440394974994,0.0024393956667286324,0.002141467532676399,"[[ 0.95475883 -0.08873044  0.28383533  0.1121784 ]
 [-0.21529924  0.45215099  0.8655667  -0.00560465]
 [-0.20513854 -0.88751698  0.41259156 -0.36433472]
 [ 0.          0.          0.          1.        ]]","[[ 9.83045504e-01 -1.38448299e-01  1.20223149e-01  1.06840497e-01]
 [-5.72612609e-02  3.91074903e-01  9.18575837e-01 -1.67473811e-04]
 [-1.74191518e-01 -9.09885976e-01  3.76516701e-01 -3.75670766e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.00000000e+00]]"
single_object,90,9,64,22,30,0.21470874878176774,0.23822375490416572,0.0027396498197691903,0.0023736234375983174,"[[ 0.97014661  0.23816362 -0.04575634  0.18337585]
 [ 0.23979105 -0.91378592  0.32786513 -0.1814446 ]
 [ 0.03627405 -0.32904921 -0.94361582 -0.5951538 ]
 [ 0.          0.          0.          1.        ]]","[[ 0.86305986  0.39044513 -0.32043764  0.17394798]
 [ 0.48904597 -0.80462259  0.33677369 -0.16737186]
 [-0.12633972 -0.44736459 -0.88538308 -0.58675362]
 [ 0.          0.          0.          1.        ]]"
